9.999172687530517578e-01
9.999084472656250000e-01
9.998986721038818359e-01
9.998879432678222656e-01
9.998760223388671875e-01
9.998627901077270508e-01
9.998483657836914062e-01
9.998325109481811523e-01
9.998149275779724121e-01
9.997959733009338379e-01
9.997751116752624512e-01
9.997522234916687012e-01
9.997273087501525879e-01
9.996998310089111328e-01
9.996695518493652344e-01
9.996360540390014648e-01
9.995992779731750488e-01
9.995587468147277832e-01
9.995142221450805664e-01
9.994650483131408691e-01
9.994109869003295898e-01
9.993514418601989746e-01
9.992859959602355957e-01
9.991342425346374512e-01
9.986086487770080566e-01
9.977647066116333008e-01
9.964109063148498535e-01
9.942418336868286133e-01
9.907739758491516113e-01
9.852485060691833496e-01
9.764928817749023438e-01
9.627648591995239258e-01
9.415000081062316895e-01
9.092356562614440918e-01
8.617889285087585449e-01
7.951282858848571777e-01
7.072383761405944824e-01
6.005842685699462891e-01
4.834536910057067871e-01
3.681135475635528564e-01
2.661141455173492432e-01
1.841413974761962891e-01
1.231809258460998535e-01
8.041242510080337524e-02
5.161910131573677063e-02
3.276833519339561462e-02
2.065174467861652374e-02
1.295548770576715469e-02
8.103650994598865509e-03
5.059506278485059738e-03
3.155262675136327744e-03
